"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id","unit_price","quantity","discount"
"10885","SUPRD",6,"1998-02-12","1998-03-12","1998-02-18",3,"5.63999987","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","2","19.0","20","0.0"
"10885","SUPRD",6,"1998-02-12","1998-03-12","1998-02-18",3,"5.63999987","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","24","4.5","12","0.0"
"10885","SUPRD",6,"1998-02-12","1998-03-12","1998-02-18",3,"5.63999987","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","70","15.0","30","0.0"
"10885","SUPRD",6,"1998-02-12","1998-03-12","1998-02-18",3,"5.63999987","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","77","13.0","25","0.0"
"10886","HANAR",1,"1998-02-13","1998-03-13","1998-03-02",1,"4.98999977","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","10","31.0","70","0.0"
"10886","HANAR",1,"1998-02-13","1998-03-13","1998-03-02",1,"4.98999977","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","31","12.5","35","0.0"
"10886","HANAR",1,"1998-02-13","1998-03-13","1998-03-02",1,"4.98999977","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","77","13.0","40","0.0"
"10887","GALED",8,"1998-02-13","1998-03-13","1998-02-16",3,"1.25","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona",NULL,"8022","Spain","25","14.0","5","0.0"
"10888","GODOS",1,"1998-02-16","1998-03-16","1998-02-23",2,"51.8699989","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","2","19.0","20","0.0"
"10888","GODOS",1,"1998-02-16","1998-03-16","1998-02-23",2,"51.8699989","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","68","12.5","18","0.0"
"10889","RATTC",9,"1998-02-16","1998-03-16","1998-02-23",3,"280.609985","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","11","21.0","40","0.0"
"10889","RATTC",9,"1998-02-16","1998-03-16","1998-02-23",3,"280.609985","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","38","263.5","40","0.0"
"10890","DUMON",7,"1998-02-16","1998-03-16","1998-02-18",1,"32.7599983","Du monde entier","67, rue des Cinquante Otages","Nantes",NULL,"44000","France","17","39.0","15","0.0"
"10890","DUMON",7,"1998-02-16","1998-03-16","1998-02-18",1,"32.7599983","Du monde entier","67, rue des Cinquante Otages","Nantes",NULL,"44000","France","34","14.0","10","0.0"
"10890","DUMON",7,"1998-02-16","1998-03-16","1998-02-18",1,"32.7599983","Du monde entier","67, rue des Cinquante Otages","Nantes",NULL,"44000","France","41","9.65","14","0.0"
"10891","LEHMS",7,"1998-02-17","1998-03-17","1998-02-19",2,"20.3700008","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","30","25.89","15","0.05"
"10892","MAISD",4,"1998-02-17","1998-03-17","1998-02-19",2,"120.269997","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","59","55.0","40","0.05"
"10893","KOENE",9,"1998-02-18","1998-03-18","1998-02-20",2,"77.7799988","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","8","40.0","30","0.0"
"10893","KOENE",9,"1998-02-18","1998-03-18","1998-02-20",2,"77.7799988","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","24","4.5","10","0.0"
"10893","KOENE",9,"1998-02-18","1998-03-18","1998-02-20",2,"77.7799988","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","29","123.79","24","0.0"
"10893","KOENE",9,"1998-02-18","1998-03-18","1998-02-20",2,"77.7799988","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","30","25.89","35","0.0"
"10893","KOENE",9,"1998-02-18","1998-03-18","1998-02-20",2,"77.7799988","Königlich Essen","Maubelstr. 90","Brandenburg",NULL,"14776","Germany","36","19.0","20","0.0"
"10894","SAVEA",1,"1998-02-18","1998-03-18","1998-02-20",1,"116.129997","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","13","6.0","28","0.05"
"10894","SAVEA",1,"1998-02-18","1998-03-18","1998-02-20",1,"116.129997","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","69","36.0","50","0.05"
"10894","SAVEA",1,"1998-02-18","1998-03-18","1998-02-20",1,"116.129997","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","75","7.75","120","0.05"
"10895","ERNSH",3,"1998-02-18","1998-03-18","1998-02-23",1,"162.75","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","24","4.5","110","0.0"
"10895","ERNSH",3,"1998-02-18","1998-03-18","1998-02-23",1,"162.75","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","39","18.0","45","0.0"
"10895","ERNSH",3,"1998-02-18","1998-03-18","1998-02-23",1,"162.75","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","40","18.4","91","0.0"
"10895","ERNSH",3,"1998-02-18","1998-03-18","1998-02-23",1,"162.75","Ernst Handel","Kirchgasse 6","Graz",NULL,"8010","Austria","60","34.0","100","0.0"
"10896","MAISD",7,"1998-02-19","1998-03-19","1998-02-27",3,"32.4500008","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","45","9.5","15","0.0"
"10896","MAISD",7,"1998-02-19","1998-03-19","1998-02-27",3,"32.4500008","Maison Dewey","Rue Joseph-Bens 532","Bruxelles",NULL,"B-1180","Belgium","56","38.0","16","0.0"
"10897","HUNGO",3,"1998-02-19","1998-03-19","1998-02-25",2,"603.539978","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","29","123.79","80","0.0"
"10897","HUNGO",3,"1998-02-19","1998-03-19","1998-02-25",2,"603.539978","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","30","25.89","36","0.0"
"10898","OCEAN",4,"1998-02-20","1998-03-20","1998-03-06",2,"1.26999998","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires",NULL,"1010","Argentina","13","6.0","5","0.0"
"10899","LILAS",5,"1998-02-20","1998-03-20","1998-02-26",3,"1.21000004","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","39","18.0","8","0.15"
"10900","WELLI",1,"1998-02-20","1998-03-20","1998-03-04",2,"1.65999997","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","70","15.0","3","0.25"
"10901","HILAA",4,"1998-02-23","1998-03-23","1998-02-26",1,"62.0900002","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","41","9.65","30","0.0"
"10901","HILAA",4,"1998-02-23","1998-03-23","1998-02-26",1,"62.0900002","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","71","21.5","30","0.0"
"10902","FOLKO",1,"1998-02-23","1998-03-23","1998-03-03",1,"44.1500015","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","55","24.0","30","0.15"
"10902","FOLKO",1,"1998-02-23","1998-03-23","1998-03-03",1,"44.1500015","Folk och fä HB","Åkergatan 24","Bräcke",NULL,"S-844 67","Sweden","62","49.3","6","0.15"
"10903","HANAR",3,"1998-02-24","1998-03-24","1998-03-04",3,"36.7099991","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","13","6.0","40","0.0"
"10903","HANAR",3,"1998-02-24","1998-03-24","1998-03-04",3,"36.7099991","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","65","21.05","21","0.0"
"10903","HANAR",3,"1998-02-24","1998-03-24","1998-03-04",3,"36.7099991","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","68","12.5","20","0.0"
"10904","WHITC",3,"1998-02-24","1998-03-24","1998-02-27",3,"162.949997","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","58","13.25","15","0.0"
"10904","WHITC",3,"1998-02-24","1998-03-24","1998-02-27",3,"162.949997","White Clover Markets","1029 - 12th Ave. S.","Seattle","WA","98124","USA","62","49.3","35","0.0"
"10905","WELLI",9,"1998-02-24","1998-03-24","1998-03-06",2,"13.7200003","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","1","18.0","20","0.05"
"10906","WOLZA",4,"1998-02-25","1998-03-11","1998-03-03",3,"26.2900009","Wolski Zajazd","ul. Filtrowa 68","Warszawa",NULL,"01-012","Poland","61","28.5","15","0.0"
"10907","SPECD",6,"1998-02-25","1998-03-25","1998-02-27",3,"9.18999958","Spécialités du monde","25, rue Lauriston","Paris",NULL,"75016","France","75","7.75","14","0.0"
"10908","REGGC",4,"1998-02-26","1998-03-26","1998-03-06",2,"32.9599991","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","7","30.0","20","0.05"
"10908","REGGC",4,"1998-02-26","1998-03-26","1998-03-06",2,"32.9599991","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","52","7.0","14","0.05"
"10909","SANTG",1,"1998-02-26","1998-03-26","1998-03-10",2,"53.0499992","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","7","30.0","12","0.0"
"10909","SANTG",1,"1998-02-26","1998-03-26","1998-03-10",2,"53.0499992","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","16","17.45","15","0.0"
"10909","SANTG",1,"1998-02-26","1998-03-26","1998-03-10",2,"53.0499992","Santé Gourmet","Erling Skakkes gate 78","Stavern",NULL,"4110","Norway","41","9.65","5","0.0"
"10910","WILMK",1,"1998-02-26","1998-03-26","1998-03-04",3,"38.1100006","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland","19","9.2","12","0.0"
"10910","WILMK",1,"1998-02-26","1998-03-26","1998-03-04",3,"38.1100006","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland","49","20.0","10","0.0"
"10910","WILMK",1,"1998-02-26","1998-03-26","1998-03-04",3,"38.1100006","Wilman Kala","Keskuskatu 45","Helsinki",NULL,"21240","Finland","61","28.5","5","0.0"
"10911","GODOS",3,"1998-02-26","1998-03-26","1998-03-05",1,"38.1899986","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","1","18.0","10","0.0"
"10911","GODOS",3,"1998-02-26","1998-03-26","1998-03-05",1,"38.1899986","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","17","39.0","12","0.0"
"10911","GODOS",3,"1998-02-26","1998-03-26","1998-03-05",1,"38.1899986","Godos Cocina Típica","C/ Romero, 33","Sevilla",NULL,"41101","Spain","67","14.0","15","0.0"
"10912","HUNGO",2,"1998-02-26","1998-03-26","1998-03-18",2,"580.909973","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","11","21.0","40","0.25"
"10912","HUNGO",2,"1998-02-26","1998-03-26","1998-03-18",2,"580.909973","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork",NULL,"Ireland","29","123.79","60","0.25"
"10913","QUEEN",4,"1998-02-26","1998-03-26","1998-03-04",1,"33.0499992","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","4","22.0","30","0.25"
"10913","QUEEN",4,"1998-02-26","1998-03-26","1998-03-04",1,"33.0499992","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","33","2.5","40","0.25"
"10913","QUEEN",4,"1998-02-26","1998-03-26","1998-03-04",1,"33.0499992","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","58","13.25","15","0.0"
"10914","QUEEN",6,"1998-02-27","1998-03-27","1998-03-02",1,"21.1900005","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","71","21.5","25","0.0"
"10915","TORTU",2,"1998-02-27","1998-03-27","1998-03-02",2,"3.50999999","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","17","39.0","10","0.0"
"10915","TORTU",2,"1998-02-27","1998-03-27","1998-03-02",2,"3.50999999","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","33","2.5","30","0.0"
"10915","TORTU",2,"1998-02-27","1998-03-27","1998-03-02",2,"3.50999999","Tortuga Restaurante","Avda. Azteca 123","México D.F.",NULL,"05033","Mexico","54","7.45","10","0.0"
"10916","RANCH",1,"1998-02-27","1998-03-27","1998-03-09",2,"63.7700005","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","16","17.45","6","0.0"
"10916","RANCH",1,"1998-02-27","1998-03-27","1998-03-09",2,"63.7700005","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","32","32.0","6","0.0"
"10916","RANCH",1,"1998-02-27","1998-03-27","1998-03-09",2,"63.7700005","Rancho grande","Av. del Libertador 900","Buenos Aires",NULL,"1010","Argentina","57","19.5","20","0.0"
"10917","ROMEY",4,"1998-03-02","1998-03-30","1998-03-11",2,"8.28999996","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","30","25.89","1","0.0"
"10917","ROMEY",4,"1998-03-02","1998-03-30","1998-03-11",2,"8.28999996","Romero y tomillo","Gran Vía, 1","Madrid",NULL,"28001","Spain","60","34.0","10","0.0"
"10918","BOTTM",3,"1998-03-02","1998-03-30","1998-03-11",3,"48.8300018","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","1","18.0","60","0.25"
"10918","BOTTM",3,"1998-03-02","1998-03-30","1998-03-11",3,"48.8300018","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","60","34.0","25","0.25"
"10919","LINOD",2,"1998-03-02","1998-03-30","1998-03-04",2,"19.7999992","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","16","17.45","24","0.0"
"10919","LINOD",2,"1998-03-02","1998-03-30","1998-03-04",2,"19.7999992","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","25","14.0","24","0.0"
"10919","LINOD",2,"1998-03-02","1998-03-30","1998-03-04",2,"19.7999992","LINO-Delicateses","Ave. 5 de Mayo Porlamar","I. de Margarita","Nueva Esparta","4980","Venezuela","40","18.4","20","0.0"
"10920","AROUT",4,"1998-03-03","1998-03-31","1998-03-09",2,"29.6100006","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","50","16.25","24","0.0"
"10921","VAFFE",1,"1998-03-03","1998-04-14","1998-03-09",1,"176.479996","Vaffeljernet","Smagsloget 45","Århus",NULL,"8200","Denmark","35","18.0","10","0.0"
"10921","VAFFE",1,"1998-03-03","1998-04-14","1998-03-09",1,"176.479996","Vaffeljernet","Smagsloget 45","Århus",NULL,"8200","Denmark","63","43.9","40","0.0"
"10922","HANAR",5,"1998-03-03","1998-03-31","1998-03-05",3,"62.7400017","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","17","39.0","15","0.0"
"10922","HANAR",5,"1998-03-03","1998-03-31","1998-03-05",3,"62.7400017","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","24","4.5","35","0.0"
"10923","LAMAI",7,"1998-03-03","1998-04-14","1998-03-13",3,"68.2600021","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France","42","14.0","10","0.2"
"10923","LAMAI",7,"1998-03-03","1998-04-14","1998-03-13",3,"68.2600021","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France","43","46.0","10","0.2"
"10923","LAMAI",7,"1998-03-03","1998-04-14","1998-03-13",3,"68.2600021","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse",NULL,"31000","France","67","14.0","24","0.2"
"10924","BERGS",3,"1998-03-04","1998-04-01","1998-04-08",2,"151.520004","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","10","31.0","20","0.1"
"10924","BERGS",3,"1998-03-04","1998-04-01","1998-04-08",2,"151.520004","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","28","45.6","30","0.1"
"10924","BERGS",3,"1998-03-04","1998-04-01","1998-04-08",2,"151.520004","Berglunds snabbköp","Berguvsvägen  8","Luleå",NULL,"S-958 22","Sweden","75","7.75","6","0.0"
"10925","HANAR",3,"1998-03-04","1998-04-01","1998-03-13",1,"2.26999998","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","36","19.0","25","0.15"
"10925","HANAR",3,"1998-03-04","1998-04-01","1998-03-13",1,"2.26999998","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","52","7.0","12","0.15"
"10926","ANATR",4,"1998-03-04","1998-04-01","1998-03-11",3,"39.9199982","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","11","21.0","2","0.0"
"10926","ANATR",4,"1998-03-04","1998-04-01","1998-03-11",3,"39.9199982","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","13","6.0","10","0.0"
"10926","ANATR",4,"1998-03-04","1998-04-01","1998-03-11",3,"39.9199982","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","19","9.2","7","0.0"
"10926","ANATR",4,"1998-03-04","1998-04-01","1998-03-11",3,"39.9199982","Ana Trujillo Emparedados y helados","Avda. de la Constitución 2222","México D.F.",NULL,"05021","Mexico","72","34.8","10","0.0"
"10927","LACOR",4,"1998-03-05","1998-04-02","1998-04-08",1,"19.7900009","La corne d'abondance","67, avenue de l'Europe","Versailles",NULL,"78000","France","20","81.0","5","0.0"
"10927","LACOR",4,"1998-03-05","1998-04-02","1998-04-08",1,"19.7900009","La corne d'abondance","67, avenue de l'Europe","Versailles",NULL,"78000","France","52","7.0","5","0.0"
"10927","LACOR",4,"1998-03-05","1998-04-02","1998-04-08",1,"19.7900009","La corne d'abondance","67, avenue de l'Europe","Versailles",NULL,"78000","France","76","18.0","20","0.0"
"10928","GALED",1,"1998-03-05","1998-04-02","1998-03-18",1,"1.36000001","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona",NULL,"8022","Spain","47","9.5","5","0.0"
"10928","GALED",1,"1998-03-05","1998-04-02","1998-03-18",1,"1.36000001","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona",NULL,"8022","Spain","76","18.0","5","0.0"
"10929","FRANK",6,"1998-03-05","1998-04-02","1998-03-12",1,"33.9300003","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","21","10.0","60","0.0"
"10929","FRANK",6,"1998-03-05","1998-04-02","1998-03-12",1,"33.9300003","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","75","7.75","49","0.0"
"10929","FRANK",6,"1998-03-05","1998-04-02","1998-03-12",1,"33.9300003","Frankenversand","Berliner Platz 43","München",NULL,"80805","Germany","77","13.0","15","0.0"
"10930","SUPRD",4,"1998-03-06","1998-04-17","1998-03-18",3,"15.5500002","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","21","10.0","36","0.0"
"10930","SUPRD",4,"1998-03-06","1998-04-17","1998-03-18",3,"15.5500002","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","27","43.9","25","0.0"
"10930","SUPRD",4,"1998-03-06","1998-04-17","1998-03-18",3,"15.5500002","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","55","24.0","25","0.2"
"10930","SUPRD",4,"1998-03-06","1998-04-17","1998-03-18",3,"15.5500002","Suprêmes délices","Boulevard Tirou, 255","Charleroi",NULL,"B-6000","Belgium","58","13.25","30","0.2"
"10931","RICSU",4,"1998-03-06","1998-03-20","1998-03-19",2,"13.6000004","Richter Supermarkt","Starenweg 5","Genève",NULL,"1204","Switzerland","13","6.0","42","0.15"
"10931","RICSU",4,"1998-03-06","1998-03-20","1998-03-19",2,"13.6000004","Richter Supermarkt","Starenweg 5","Genève",NULL,"1204","Switzerland","57","19.5","30","0.0"
"10932","BONAP",8,"1998-03-06","1998-04-03","1998-03-24",1,"134.639999","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","16","17.45","30","0.1"
"10932","BONAP",8,"1998-03-06","1998-04-03","1998-03-24",1,"134.639999","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","62","49.3","14","0.1"
"10932","BONAP",8,"1998-03-06","1998-04-03","1998-03-24",1,"134.639999","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","72","34.8","16","0.0"
"10932","BONAP",8,"1998-03-06","1998-04-03","1998-03-24",1,"134.639999","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","75","7.75","20","0.1"
"10933","ISLAT",6,"1998-03-06","1998-04-03","1998-03-16",3,"54.1500015","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","53","32.8","2","0.0"
"10933","ISLAT",6,"1998-03-06","1998-04-03","1998-03-16",3,"54.1500015","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","61","28.5","30","0.0"
"10934","LEHMS",3,"1998-03-09","1998-04-06","1998-03-12",3,"32.0099983","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.",NULL,"60528","Germany","6","25.0","20","0.0"
"10935","WELLI",4,"1998-03-09","1998-04-06","1998-03-18",3,"47.5900002","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","1","18.0","21","0.0"
"10935","WELLI",4,"1998-03-09","1998-04-06","1998-03-18",3,"47.5900002","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","18","62.5","4","0.25"
"10935","WELLI",4,"1998-03-09","1998-04-06","1998-03-18",3,"47.5900002","Wellington Importadora","Rua do Mercado, 12","Resende","SP","08737-363","Brazil","23","9.0","8","0.25"
"10936","GREAL",3,"1998-03-09","1998-04-06","1998-03-18",2,"33.6800003","Great Lakes Food Market","2732 Baker Blvd.","Eugene","OR","97403","USA","36","19.0","30","0.2"
"10937","CACTU",7,"1998-03-10","1998-03-24","1998-03-13",3,"31.5100002","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina","28","45.6","8","0.0"
"10937","CACTU",7,"1998-03-10","1998-03-24","1998-03-13",3,"31.5100002","Cactus Comidas para llevar","Cerrito 333","Buenos Aires",NULL,"1010","Argentina","34","14.0","20","0.0"
"10938","QUICK",3,"1998-03-10","1998-04-07","1998-03-16",2,"31.8899994","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","13","6.0","20","0.25"
"10938","QUICK",3,"1998-03-10","1998-04-07","1998-03-16",2,"31.8899994","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","43","46.0","24","0.25"
"10938","QUICK",3,"1998-03-10","1998-04-07","1998-03-16",2,"31.8899994","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","60","34.0","49","0.25"
"10938","QUICK",3,"1998-03-10","1998-04-07","1998-03-16",2,"31.8899994","QUICK-Stop","Taucherstraße 10","Cunewalde",NULL,"01307","Germany","71","21.5","35","0.25"
"10939","MAGAA",2,"1998-03-10","1998-04-07","1998-03-13",2,"76.3300018","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy","2","19.0","10","0.15"
"10939","MAGAA",2,"1998-03-10","1998-04-07","1998-03-13",2,"76.3300018","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo",NULL,"24100","Italy","67","14.0","40","0.15"
"10940","BONAP",8,"1998-03-11","1998-04-08","1998-03-23",3,"19.7700005","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","7","30.0","8","0.0"
"10940","BONAP",8,"1998-03-11","1998-04-08","1998-03-23",3,"19.7700005","Bon app'","12, rue des Bouchers","Marseille",NULL,"13008","France","13","6.0","20","0.0"
"10941","SAVEA",7,"1998-03-11","1998-04-08","1998-03-20",2,"400.809998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","31","12.5","44","0.25"
"10941","SAVEA",7,"1998-03-11","1998-04-08","1998-03-20",2,"400.809998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","62","49.3","30","0.25"
"10941","SAVEA",7,"1998-03-11","1998-04-08","1998-03-20",2,"400.809998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","68","12.5","80","0.25"
"10941","SAVEA",7,"1998-03-11","1998-04-08","1998-03-20",2,"400.809998","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","72","34.8","50","0.0"
"10942","REGGC",9,"1998-03-11","1998-04-08","1998-03-18",3,"17.9500008","Reggiani Caseifici","Strada Provinciale 124","Reggio Emilia",NULL,"42100","Italy","49","20.0","28","0.0"
"10943","BSBEV",4,"1998-03-11","1998-04-08","1998-03-19",2,"2.17000008","B's Beverages","Fauntleroy Circus","London",NULL,"EC2 5NT","UK","13","6.0","15","0.0"
"10943","BSBEV",4,"1998-03-11","1998-04-08","1998-03-19",2,"2.17000008","B's Beverages","Fauntleroy Circus","London",NULL,"EC2 5NT","UK","22","21.0","21","0.0"
"10943","BSBEV",4,"1998-03-11","1998-04-08","1998-03-19",2,"2.17000008","B's Beverages","Fauntleroy Circus","London",NULL,"EC2 5NT","UK","46","12.0","15","0.0"
"10944","BOTTM",6,"1998-03-12","1998-03-26","1998-03-13",3,"52.9199982","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","11","21.0","5","0.25"
"10944","BOTTM",6,"1998-03-12","1998-03-26","1998-03-13",3,"52.9199982","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","44","19.45","18","0.25"
"10944","BOTTM",6,"1998-03-12","1998-03-26","1998-03-13",3,"52.9199982","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","56","38.0","18","0.0"
"10945","MORGK",4,"1998-03-12","1998-04-09","1998-03-18",1,"10.2200003","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany","13","6.0","20","0.0"
"10945","MORGK",4,"1998-03-12","1998-04-09","1998-03-18",1,"10.2200003","Morgenstern Gesundkost","Heerstr. 22","Leipzig",NULL,"04179","Germany","31","12.5","10","0.0"
"10946","VAFFE",1,"1998-03-12","1998-04-09","1998-03-19",2,"27.2000008","Vaffeljernet","Smagsloget 45","Århus",NULL,"8200","Denmark","10","31.0","25","0.0"
"10946","VAFFE",1,"1998-03-12","1998-04-09","1998-03-19",2,"27.2000008","Vaffeljernet","Smagsloget 45","Århus",NULL,"8200","Denmark","24","4.5","25","0.0"
